"track_n","line","lyric","track_title","clean_track_title"
2,33,"I gotta get with it (Ooh, ooh, oooh)","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,34,"And my head keeps spinning","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,35,"I can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,36,"I gotta get with it (Ooh, ooh, oooh)","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,37,"Ooh-hoo","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,38,"Ooh-hoo","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,39,"Ooh-hoo","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,40,"And I, and I can't stop","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,41,"No, no, I can't stop","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,42,"No, no, no, no, I can't stop","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,43,"No, no, no, no, I can't stop","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,44,"Can't stop, I can't stop, I can't stop","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,45,"No, no, no, no","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,46,"No, no, no, no","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,47,"No, no, no, no","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,48,"No, no, I can't stop","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,49,"No, can't stop having these visions","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,50,"I gotta get with it","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,51,"Ooh, ooh, oooh","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,52,"Hoo-hoo, ho-ho-hoo","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
2,53,"Ooh-hoo","Welcome To Heartbreak (Ft. Kid Cudi)","welcome to heartbreak"
3,1,"In the night, I hear 'em talk","Heartless","heartless"
3,2,"The coldest story ever told","Heartless","heartless"
3,3,"Somewhere far along this road","Heartless","heartless"
3,4,"He lost his soul to a woman so heartless","Heartless","heartless"
3,5,"How could you be so heartless?","Heartless","heartless"
3,6,"Oh, how could you be so heartless?","Heartless","heartless"
3,7,"How could you be so","Heartless","heartless"
3,8,"Cold as the winter wind when it breeze, yo?","Heartless","heartless"
3,9,"Just remember that you talkin' to me though","Heartless","heartless"
3,10,"You need to watch the way you talkin' to me, yo","Heartless","heartless"
3,11,"I mean, after all the things that we been through","Heartless","heartless"
3,12,"I mean, after all the things we got into","Heartless","heartless"
3,13,"Ayo, I know of some things that you ain't told me","Heartless","heartless"
3,14,"Ayo, I did some things but that's the old me","Heartless","heartless"
3,15,"And now you wanna get me back and you gon' show me","Heartless","heartless"
3,16,"So you walk around like you don't know me","Heartless","heartless"
3,17,"You got a new friend, well, I got homies","Heartless","heartless"
3,18,"But in the end, it's still so lonely","Heartless","heartless"
3,19,"In the night, I hear 'em talk","Heartless","heartless"
3,20,"The coldest story ever told","Heartless","heartless"
3,21,"Somewhere far along this road","Heartless","heartless"
3,22,"He lost his soul to a woman so heartless","Heartless","heartless"
3,23,"How could you be so heartless?","Heartless","heartless"
3,24,"Oh, how could you be so heartless?","Heartless","heartless"
3,25,"How could you be so Dr. Evil?","Heartless","heartless"
3,26,"You're bringin' out a side of me that I don't know","Heartless","heartless"
3,27,"I decided we wasn't gon' speak so","Heartless","heartless"
3,28,"Why we up 3 AM on the phone?","Heartless","heartless"
3,29,"Why do she be so mad at me fo'?","Heartless","heartless"
3,30,"Homie, I don't know, she's hot and cold","Heartless","heartless"
3,31,"I won't stop, won't mess my groove up","Heartless","heartless"
3,32,"‘Cause I already know how this thing go","Heartless","heartless"
3,33,"You run and tell your friends that you're leavin' me","Heartless","heartless"
3,34,"They say that they don't see what you see in me","Heartless","heartless"
3,35,"You wait a couple of months, then you gon' see","Heartless","heartless"
3,36,"You'll never find nobody better than me","Heartless","heartless"
3,37,"In the night, I hear 'em talk (Me)","Heartless","heartless"
3,38,"The coldest story ever told","Heartless","heartless"
3,39,"Somewhere far along this road","Heartless","heartless"
3,40,"He lost his soul to a woman so heartless","Heartless","heartless"
3,41,"How could you be so heartless?","Heartless","heartless"
3,42,"Oh, how could you be so heartless?","Heartless","heartless"
3,43,"Talk and talk and talk and talk","Heartless","heartless"
3,44,"Baby, let's just knock it off","Heartless","heartless"
3,45,"They don't know what we been through","Heartless","heartless"
3,46,"They don't know 'bout me and you","Heartless","heartless"
3,47,"So I got somethin' new to see","Heartless","heartless"
3,48,"And you just gon' keep hatin' me","Heartless","heartless"
3,49,"And we just gon' be enemies","Heartless","heartless"
3,50,"I know you can't believe","Heartless","heartless"
3,51,"I could just leave it wrong","Heartless","heartless"
3,52,"And you can't make it right","Heartless","heartless"
3,53,"I'm gon' take off tonight into the night","Heartless","heartless"
3,54,"In the night, I hear 'em talk","Heartless","heartless"
3,55,"The coldest story ever told","Heartless","heartless"
3,56,"Somewhere far along this road","Heartless","heartless"
3,57,"He lost his soul to a woman so heartless","Heartless","heartless"
3,58,"How could you be so heartless? (How, how?)","Heartless","heartless"
3,59,"Oh, how could you be so heartless?","Heartless","heartless"
3,60,"On and on and on and on","Heartless","heartless"
3,61,"And on and, and on and on and on","Heartless","heartless"
4,1,"It's amazing, I'm the reason","Amazing (Ft. Jeezy)","amazing"
4,2,"Everybody fired up this evening","Amazing (Ft. Jeezy)","amazing"
4,3,"I'm exhausted, barely breathing","Amazing (Ft. Jeezy)","amazing"
4,4,"Holding on to what I believe in","Amazing (Ft. Jeezy)","amazing"
4,5,"No matter what, you'll never take that from me","Amazing (Ft. Jeezy)","amazing"
4,6,"My reign is as far as your eyes can see, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,7,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,8,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,9,"I'm a monster, I'm a killer","Amazing (Ft. Jeezy)","amazing"
4,10,"I know I'm wrong, yeah","Amazing (Ft. Jeezy)","amazing"
4,11,"I'm a problem","Amazing (Ft. Jeezy)","amazing"
4,12,"That'll never ever be solved","Amazing (Ft. Jeezy)","amazing"
4,13,"And no matter what, you'll never take that from me","Amazing (Ft. Jeezy)","amazing"
4,14,"My reign is as far as your eyes can see, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,15,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,16,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,17,"I'm a monster, I'm a maven","Amazing (Ft. Jeezy)","amazing"
4,18,"I know this world is changing","Amazing (Ft. Jeezy)","amazing"
4,19,"Never gave in, never gave up","Amazing (Ft. Jeezy)","amazing"
4,20,"I'm the only thing I'm afraid of","Amazing (Ft. Jeezy)","amazing"
4,21,"No matter what, you'll never take that from me","Amazing (Ft. Jeezy)","amazing"
4,22,"My reign is as far as your eyes can see, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,23,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,24,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,25,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,26,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,27,"I'm amazing (Amazing) yeah I'm all that (All that)","Amazing (Ft. Jeezy)","amazing"
4,28,"If I ain't on my grind, then what you call that? (What you call that?)","Amazing (Ft. Jeezy)","amazing"
4,29,"Victorious, yeah we warriors","Amazing (Ft. Jeezy)","amazing"
4,30,"We make history, strive off victory (Yeah)","Amazing (Ft. Jeezy)","amazing"
4,31,"Standing at my podium, I'm trying to watch my sodium","Amazing (Ft. Jeezy)","amazing"
4,32,"Die high blood pressure, either let the Feds catch ya (Yeah)","Amazing (Ft. Jeezy)","amazing"
4,33,"I'm amazing, born on a full moon","Amazing (Ft. Jeezy)","amazing"
4,34,"I was bred to get it in, no spoon","Amazing (Ft. Jeezy)","amazing"
4,35,"That's why I'm so goon, summertime, no June","Amazing (Ft. Jeezy)","amazing"
4,36,"Big family, small house, no room","Amazing (Ft. Jeezy)","amazing"
4,37,"They like ""Oh God, why he go so hard?","Amazing (Ft. Jeezy)","amazing"
4,38,"Look what he's been through, he deserves an applause""","Amazing (Ft. Jeezy)","amazing"
4,39,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,40,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,41,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
4,42,"So amazing, so amazing, so amazing, it's amazing","Amazing (Ft. Jeezy)","amazing"
5,2,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,3,"What I had to do, had to run from you","Love Lockdown","love lockdown"
5,4,"I'm in love with you, but the vibe is wrong","Love Lockdown","love lockdown"
5,5,"And that haunted me, all the way home","Love Lockdown","love lockdown"
5,6,"So you never know, never, never know","Love Lockdown","love lockdown"
5,7,"Never know enough, 'til it's over love","Love Lockdown","love lockdown"
5,8,"'Til we lose control, system overload","Love Lockdown","love lockdown"
5,9,"Screaming, ""No, no, no, n-nooo!""","Love Lockdown","love lockdown"
5,10,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,11,"See I wanna move, but can't escape from you","Love Lockdown","love lockdown"
5,12,"So I keep it low, keep a secret code","Love Lockdown","love lockdown"
5,13,"So everybody else don't have to know","Love Lockdown","love lockdown"
5,14,"So keep your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,15,"Keeping your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,16,"Now keep your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,17,"Now keep your love lockdown—you lose","Love Lockdown","love lockdown"
5,18,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,19,"I can't keep my cool, so I keep it true","Love Lockdown","love lockdown"
5,20,"I got something to lose, so I gotta move","Love Lockdown","love lockdown"
5,21,"I can't keep myself and still keep you too","Love Lockdown","love lockdown"
5,22,"So I keep in mind, when I'm on my own","Love Lockdown","love lockdown"
5,23,"Somewhere far from home, in the danger zone","Love Lockdown","love lockdown"
5,24,"How many times did I tell you 'fore it finally got through?","Love Lockdown","love lockdown"
5,25,"You lose, you lose","Love Lockdown","love lockdown"
5,26,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,27,"See I had to go, see I had to move","Love Lockdown","love lockdown"
5,28,"No more wasting time, you can't wait for life","Love Lockdown","love lockdown"
5,29,"We're just racin' time, where's the finish line?","Love Lockdown","love lockdown"
5,30,"So keep your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,31,"Keeping your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,32,"Now keep your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,33,"Now keep your love lockdown—you lose","Love Lockdown","love lockdown"
5,34,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,35,"I bet no one knew, I got no one new","Love Lockdown","love lockdown"
5,36,"Know I said I'm through, but got love for you","Love Lockdown","love lockdown"
5,37,"But I'm not loving you, the way I wanted to","Love Lockdown","love lockdown"
5,38,"Gotta keep it goin', keep the loving goin'","Love Lockdown","love lockdown"
5,39,"Keep it on the roll, only God knows","Love Lockdown","love lockdown"
5,40,"If I be with you, baby, I'm confused","Love Lockdown","love lockdown"
5,41,"You choose, you choose","Love Lockdown","love lockdown"
5,42,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,43,"Where I wanna go, I don't need you","Love Lockdown","love lockdown"
5,44,"I've been down this road too many times before","Love Lockdown","love lockdown"
5,45,"I'm not loving you, way I wanted to","Love Lockdown","love lockdown"
5,46,"So keep your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,47,"Keeping your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,48,"Now keep your love lockdown—your love lockdown","Love Lockdown","love lockdown"
5,49,"Now keep your love lockdown—you lose","Love Lockdown","love lockdown"
5,50,"You lose, you lose","Love Lockdown","love lockdown"
5,51,"You lose, you lose","Love Lockdown","love lockdown"
6,1,"She really thought that? (Yeah)","Paranoid (Ft. Mr. Hudson)","paranoid"
6,2,"Yeah, she's so paranoid (Yeah, that's good, paranoid)","Paranoid (Ft. Mr. Hudson)","paranoid"
6,3,"Girls gonna love this song, ahaha","Paranoid (Ft. Mr. Hudson)","paranoid"
6,4,"Why are you so paranoid? (Aha-ha-ha-ha-ha)","Paranoid (Ft. Mr. Hudson)","paranoid"
6,5,"Don't be so paranoid, don't be so","Paranoid (Ft. Mr. Hudson)","paranoid"
6,6,"Baby, don't worry 'bout it","Paranoid (Ft. Mr. Hudson)","paranoid"
6,7,"Hey there, don't even think about it","Paranoid (Ft. Mr. Hudson)","paranoid"
6,8,"You worry 'bout the wrong things, the wrong things","Paranoid (Ft. Mr. Hudson)","paranoid"
6,9,"You worry 'bout the wrong things, the wrong things","Paranoid (Ft. Mr. Hudson)","paranoid"
6,10,"You worry 'bout the wrong things, the wrong things","Paranoid (Ft. Mr. Hudson)","paranoid"
6,11,"You worry 'bout the wrong things, the wrong things","Paranoid (Ft. Mr. Hudson)","paranoid"
6,12,"Tell me right now","Paranoid (Ft. Mr. Hudson)","paranoid"
6,13,"You really wanna spend your whole life alone?","Paranoid (Ft. Mr. Hudson)","paranoid"
6,14,"A little time out might do you good","Paranoid (Ft. Mr. Hudson)","paranoid"
6,15,"Might do us good 'fore we be done for good","Paranoid (Ft. Mr. Hudson)","paranoid"
6,16,"'Cause I could make it good, I could make it hood","Paranoid (Ft. Mr. Hudson)","paranoid"
6,17,"I could make you come, I could make you go","Paranoid (Ft. Mr. Hudson)","paranoid"
6,18,"I could make you high, I can make you fly","Paranoid (Ft. Mr. Hudson)","paranoid"
6,19,"Make you touch the sky, hey, maybe so","Paranoid (Ft. Mr. Hudson)","paranoid"
6,20,"All of the time","Paranoid (Ft. Mr. Hudson)","paranoid"
6,21,"You be up in mine checkin' through my cell phone, baby, no","Paranoid (Ft. Mr. Hudson)","paranoid"
6,22,"You wanna kill the vibe on another night","Paranoid (Ft. Mr. Hudson)","paranoid"
